stem,detector,bin_name,severity,n_gt,recall
JL_Google_627,yolo_nano,heavy,0.509483277797699,11,0.0
JL_Google_641,yolo_nano,light,0.3023571372032165,3,0.0
JL_Google_66,yolo_nano,heavy,0.6810805797576904,3,0.3333333333333333
JL_Google_674,yolo_nano,heavy,0.5683552026748657,3,0.0
JL_Google_713,yolo_nano,heavy,0.5881893038749695,13,0.23076923076923078
JL_Google_752,yolo_nano,clear,0.2494264841079712,6,0.0
JL_Google_753,yolo_nano,clear,0.2044894695281982,9,0.0
JL_Google_781,yolo_nano,moderate,0.3896899223327636,14,0.8571428571428571
KRO_Google_003,yolo_nano,heavy,0.4612619280815124,12,0.8333333333333334
KRO_Google_014,yolo_nano,heavy,0.5271446704864502,18,0.6111111111111112
KRO_Google_015,yolo_nano,heavy,0.5945595502853394,3,0.0
KRO_Google_017,yolo_nano,moderate,0.414885938167572,24,0.041666666666666664
KRO_Google_034,yolo_nano,heavy,0.5885387659072876,14,0.5
KRO_Google_036,yolo_nano,heavy,0.6457666158676147,71,0.1267605633802817
KRO_Google_060,yolo_nano,heavy,0.5145025849342346,2,0.5
KRO_Google_079,yolo_nano,light,0.2911873459815979,2,1.0
KRO_Google_113,yolo_nano,heavy,0.5333052277565002,3,1.0
KRO_Google_142,yolo_nano,moderate,0.4147340059280395,10,0.3
KRO_Google_162,yolo_nano,heavy,0.5239886045455933,3,0.6666666666666666
KRO_Google_20,yolo_nano,heavy,0.4585486054420471,11,0.36363636363636365
KRO_Google_293,yolo_nano,heavy,0.4358203411102295,34,0.47058823529411764
KRO_Google_307,yolo_nano,heavy,0.4493120312690735,1,1.0
KRO_Google_311,yolo_nano,heavy,0.463663101196289,2,1.0
KRO_Google_317,yolo_nano,heavy,0.6382393836975098,6,0.8333333333333334
KRO_Google_344,yolo_nano,clear,0.2477912306785583,5,0.4
KRO_Google_348,yolo_nano,heavy,0.5645248293876648,27,0.5555555555555556
KRO_Google_371,yolo_nano,heavy,0.565666913986206,1,1.0
KRO_Google_375,yolo_nano,heavy,0.6212146282196045,2,0.0
KRO_Google_380,yolo_nano,heavy,0.5703650712966919,10,0.6
KRO_Google_419,yolo_nano,heavy,0.6021267175674438,4,0.25
KRO_Google_452,yolo_nano,heavy,0.4607546925544739,27,0.1111111111111111
KRO_Google_461,yolo_nano,heavy,0.5200107097625732,30,0.0
KRO_Google_465,yolo_nano,heavy,0.7873520851135254,4,0.0
KRO_Google_480,yolo_nano,heavy,0.545293927192688,7,0.0
KRO_Google_490,yolo_nano,heavy,0.649167001247406,7,0.42857142857142855
KRO_Google_495,yolo_nano,heavy,0.5319756865501404,13,0.15384615384615385
KRO_Google_499,yolo_nano,heavy,0.4628723859786987,19,0.7894736842105263
KRO_Google_523,yolo_nano,heavy,0.4404482841491699,1,0.0
KRO_Google_539,yolo_nano,heavy,0.7151970863342285,1,1.0
KRO_Google_546,yolo_nano,heavy,0.4320082664489746,11,0.9090909090909091
KRO_Google_554,yolo_nano,heavy,0.4748027324676513,3,1.0
KRO_Google_571,yolo_nano,heavy,0.6268250942230225,1,1.0
KRO_Google_576,yolo_nano,heavy,0.702476441860199,19,0.47368421052631576
KRO_Google_58,yolo_nano,moderate,0.3645792603492737,15,0.8
KRO_Google_616,yolo_nano,heavy,0.4423611760139465,7,0.8571428571428571
LSJ_Baidu_065,yolo_nano,heavy,0.6248085498809814,1,0.0
LSJ_Baidu_1078,yolo_nano,heavy,0.5748562812805176,6,0.3333333333333333
LSJ_Baidu_110,yolo_nano,heavy,0.643976092338562,1,0.0
LSJ_Baidu_1140,yolo_nano,heavy,0.8420608639717102,7,0.0
LSJ_Baidu_1141,yolo_nano,heavy,0.5567106008529663,7,0.0
LSJ_Baidu_1193,yolo_nano,moderate,0.4000923037528991,3,0.0
LSJ_Baidu_1218,yolo_nano,heavy,0.4532562494277954,2,1.0
LSJ_Baidu_1263,yolo_nano,moderate,0.3722460269927978,10,0.6
LSJ_Baidu_165,yolo_nano,heavy,0.6257829070091248,1,0.0
LSJ_Baidu_206,yolo_nano,heavy,0.6846872568130493,1,1.0
LSJ_Baidu_240,yolo_nano,heavy,0.7956409454345703,9,0.2222222222222222
LSJ_Baidu_351,yolo_nano,light,0.2755840420722961,1,1.0
LSJ_Baidu_518,yolo_nano,heavy,0.6789629459381104,4,0.75
LSJ_Baidu_596,yolo_nano,heavy,0.4450402855873108,7,0.42857142857142855
LSJ_Baidu_670,yolo_nano,clear,0.1647545099258422,9,0.0
LSJ_Baidu_736,yolo_nano,heavy,0.6542336940765381,3,0.0
LSJ_Baidu_810,yolo_nano,clear,0.2392753958702087,2,0.0
LSJ_Baidu_830,yolo_nano,heavy,0.5828235149383545,1,0.0
LSJ_Baidu_869,yolo_nano,heavy,0.7058812379837036,15,0.3333333333333333
LSJ_Baidu_879,yolo_nano,heavy,0.5049429535865784,11,0.2727272727272727
LSJ_Baidu_882,yolo_nano,heavy,0.7812615633010864,47,0.0
LSJ_Baidu_890,yolo_nano,heavy,0.6182172298431396,8,0.75
LSJ_Baidu_900,yolo_nano,heavy,0.6064427495002747,4,1.0
LSJ_Baidu_905,yolo_nano,clear,0.244793951511383,4,0.0
LSJ_Baidu_946,yolo_nano,heavy,0.5573850870132446,12,0.3333333333333333
LSJ_Baidu_954,yolo_nano,clear,0.1872097253799438,2,0.0
LSJ_Baidu_975,yolo_nano,heavy,0.5593027472496033,1,0.0
LSJ_Baidu_990,yolo_nano,heavy,0.4909114241600036,1,0.0
LSJ_Baidu_999,yolo_nano,light,0.3348956108093261,3,0.3333333333333333
LSJ_Bing_095,yolo_nano,heavy,0.6791434288024902,1,0.0
LSJ_Bing_130,yolo_nano,heavy,0.5637099146842957,13,0.23076923076923078
LSJ_Bing_150,yolo_nano,heavy,0.4651471972465515,3,0.0
LSJ_Bing_197,yolo_nano,moderate,0.4094558358192444,12,0.0
LSJ_Bing_226,yolo_nano,clear,0.2265858650207519,28,0.32142857142857145
LSJ_Bing_234,yolo_nano,heavy,0.5882053375244141,6,0.6666666666666666
LSJ_Bing_267,yolo_nano,heavy,0.5781036019325256,4,0.25
LSJ_Bing_313,yolo_nano,heavy,0.5460070967674255,1,0.0
LSJ_Bing_381,yolo_nano,moderate,0.4260554313659668,5,0.0
LSJ_Bing_453,yolo_nano,light,0.3082377910614013,31,0.06451612903225806
LSJ_Bing_523,yolo_nano,light,0.3225165605545044,3,0.6666666666666666
LSJ_Bing_552,yolo_nano,heavy,0.6174730062484741,6,0.16666666666666666
LSJ_Google_03,yolo_nano,heavy,0.6864506602287292,58,0.10344827586206896
LSJ_Google_232,yolo_nano,heavy,0.5796647071838379,65,0.03076923076923077
LSJ_Google_233,yolo_nano,light,0.2772626280784607,8,0.75
LSJ_Google_260,yolo_nano,moderate,0.3774684071540832,1,1.0
LZ_Baidu_059,yolo_nano,light,0.3222616314888,36,0.0
LZ_Baidu_094,yolo_nano,moderate,0.3416092991828918,1,0.0
LZ_Baidu_121,yolo_nano,heavy,0.4616385698318481,2,0.5
LZ_Baidu_130,yolo_nano,heavy,0.6830853223800659,10,0.1
LZ_Baidu_159,yolo_nano,moderate,0.3999476432800293,2,1.0
LZ_Baidu_173,yolo_nano,heavy,0.5115953087806702,4,0.5
LZ_Baidu_175,yolo_nano,heavy,0.7243245244026184,19,0.0
LZ_Baidu_182,yolo_nano,moderate,0.403985857963562,5,0.8
LZ_Baidu_194,yolo_nano,heavy,0.5517213344573975,1,0.0
LZ_Baidu_204,yolo_nano,heavy,0.5343674421310425,20,0.0
LZ_Baidu_221,yolo_nano,light,0.3363240361213684,11,0.5454545454545454
LZ_Baidu_230,yolo_nano,heavy,0.6217300891876221,7,0.7142857142857143
LZ_Bing_019,yolo_nano,clear,0.0749277472496032,13,0.38461538461538464
LZ_Bing_030,yolo_nano,heavy,0.5764536261558533,14,0.5714285714285714
LZ_Bing_044,yolo_nano,moderate,0.3969817757606506,1,1.0
LZ_Bing_060,yolo_nano,heavy,0.4531488418579101,18,0.5
LZ_Bing_070,yolo_nano,heavy,0.5737173557281494,2,0.0
LZ_Bing_081,yolo_nano,heavy,0.5770467519760132,9,0.3333333333333333
LZ_Bing_085,yolo_nano,heavy,0.6603222489356995,17,0.4117647058823529
LZ_Bing_088,yolo_nano,moderate,0.3840664029121399,4,0.0
LZ_Bing_111,yolo_nano,heavy,0.4442911744117737,2,1.0
LZ_Bing_15,yolo_nano,heavy,0.555871844291687,6,0.3333333333333333
LZ_Bing_279,yolo_nano,heavy,0.8025462627410889,5,0.0
LZ_Bing_287,yolo_nano,heavy,0.6953924894332886,9,0.0
LZ_Bing_291,yolo_nano,heavy,0.5363374948501587,4,0.0
LZ_Bing_313,yolo_nano,heavy,0.6425977349281311,5,0.0
LZ_Bing_323,yolo_nano,heavy,0.4969978332519531,5,0.2
LZ_Bing_332,yolo_nano,heavy,0.4902286529541015,1,1.0
LZ_Bing_34,yolo_nano,heavy,0.6656672954559326,3,0.6666666666666666
LZ_Bing_349,yolo_nano,moderate,0.3692633509635925,4,0.0
LZ_Bing_454,yolo_nano,moderate,0.3485144972801208,8,1.0
LZ_Bing_573,yolo_nano,heavy,0.5608422756195068,1,0.0
LZ_Bing_658,yolo_nano,heavy,0.4743912816047668,7,0.42857142857142855
LZ_Bing_813,yolo_nano,heavy,0.5372740626335144,4,0.75
LZ_Bing_871,yolo_nano,moderate,0.3403191566467285,11,0.36363636363636365
LZ_Google_014,yolo_nano,heavy,0.4604061245918274,1,1.0
LZ_Google_352,yolo_nano,heavy,0.4648727178573608,2,0.0
LZ_Google_355,yolo_nano,heavy,0.6683923006057739,1,0.0
LZ_Google_411,yolo_nano,light,0.2769261598587036,13,0.46153846153846156
LZ_Google_416,yolo_nano,light,0.3219939470291137,13,0.6923076923076923
LZ_Google_438,yolo_nano,heavy,0.7361046075820923,1,1.0
MLS_Bing_019,yolo_nano,moderate,0.3432880043983459,2,0.0
MLS_Bing_034,yolo_nano,heavy,0.4879295825958252,10,0.6
MLS_Bing_036,yolo_nano,heavy,0.7051961421966553,2,1.0
MLS_Bing_046,yolo_nano,light,0.3037684559822082,3,0.6666666666666666
MLS_Bing_068,yolo_nano,heavy,0.6236186027526855,1,0.0
MLS_Bing_085,yolo_nano,heavy,0.4433722496032715,1,0.0
MLS_Bing_095,yolo_nano,heavy,0.7271456718444824,9,0.1111111111111111
MLS_Bing_108,yolo_nano,light,0.3211153149604797,6,0.8333333333333334
MLS_Bing_115,yolo_nano,heavy,0.6350871324539185,1,0.0
MLS_Bing_118,yolo_nano,heavy,0.8238673210144043,7,0.14285714285714285
MLS_Bing_123,yolo_nano,light,0.330156147480011,6,0.5
MLS_Bing_130,yolo_nano,heavy,0.7017513513565063,1,1.0
MLS_Bing_132,yolo_nano,heavy,0.5898229479789734,3,0.6666666666666666
MLS_Bing_141,yolo_nano,heavy,0.5881720781326294,2,1.0
MLS_Bing_168,yolo_nano,heavy,0.5998456478118896,12,0.0
MLS_Bing_174,yolo_nano,heavy,0.6037688255310059,2,0.0
MLS_Bing_176,yolo_nano,moderate,0.3401433229446411,2,0.0
MLS_Bing_194,yolo_nano,heavy,0.5902542471885681,6,0.0
MLS_Bing_200,yolo_nano,heavy,0.5484409332275391,9,0.0
MLS_Bing_215,yolo_nano,heavy,0.7191522121429443,3,0.3333333333333333
MLS_Bing_242,yolo_nano,heavy,0.472477912902832,44,0.09090909090909091
MLS_Bing_265,yolo_nano,heavy,0.5025220513343811,6,0.5
MLS_Bing_326,yolo_nano,heavy,0.5862613916397095,15,0.13333333333333333
MLS_Bing_335,yolo_nano,heavy,0.5424791574478149,1,0.0
MLS_Bing_343,yolo_nano,light,0.33189857006073,7,0.5714285714285714
MLS_Bing_386,yolo_nano,heavy,0.544209361076355,4,0.25
MLS_Bing_388,yolo_nano,clear,0.1754376888275146,4,0.0
MLS_Bing_395,yolo_nano,heavy,0.5178986191749573,6,0.3333333333333333
MLS_Bing_432,yolo_nano,heavy,0.6228123903274536,2,0.5
MLS_Bing_435,yolo_nano,heavy,0.465918481349945,1,0.0
MLS_Bing_456,yolo_nano,light,0.3265352249145508,2,0.5
MLS_Bing_507,yolo_nano,moderate,0.4089781045913696,10,0.8
MLS_Bing_517,yolo_nano,moderate,0.3761067390441894,1,0.0
MLS_Bing_518,yolo_nano,heavy,0.4320661425590515,1,0.0
MLS_Bing_550,yolo_nano,heavy,0.5645182132720947,13,0.6153846153846154
MLS_Bing_552,yolo_nano,light,0.308431327342987,1,0.0
MLS_Bing_594,yolo_nano,moderate,0.423699140548706,6,0.6666666666666666
MLS_Bing_600,yolo_nano,moderate,0.3671736717224121,2,0.0
MLS_Bing_637,yolo_nano,heavy,0.4680677056312561,1,0.0
MLS_Bing_667,yolo_nano,clear,0.2203482985496521,2,0.5
MLS_Bing_686,yolo_nano,heavy,0.4714592695236206,1,1.0
MLS_Bing_688,yolo_nano,light,0.3123032450675964,8,0.0
MLS_Bing_711,yolo_nano,heavy,0.4888796210289001,6,0.3333333333333333
MLS_Bing_737,yolo_nano,clear,0.1289714574813842,9,0.3333333333333333
MLS_Bing_747,yolo_nano,light,0.3163415789604187,2,0.0
MLS_Bing_770,yolo_nano,heavy,0.5175491571426392,57,0.05263157894736842
MLS_Google_001,yolo_nano,moderate,0.4166934490203857,26,0.2692307692307692
MLS_Google_010,yolo_nano,heavy,0.7547458410263062,2,1.0
MLS_Google_022,yolo_nano,heavy,0.7222551107406616,22,0.09090909090909091
MLS_Google_033,yolo_nano,heavy,0.5675051212310791,9,0.2222222222222222
MLS_Google_036,yolo_nano,heavy,0.8109474182128906,2,0.0
MLS_Google_037,yolo_nano,heavy,0.5112271308898926,33,0.36363636363636365
MLS_Google_042,yolo_nano,heavy,0.5963807106018066,3,0.0
MLS_Google_059,yolo_nano,heavy,0.6012179851531982,1,0.0
MLS_Google_06,yolo_nano,heavy,0.5697526931762695,2,0.5
MLS_Google_060,yolo_nano,light,0.3369371294975281,3,0.0
MLS_Google_068,yolo_nano,moderate,0.3630520701408386,3,0.0
MLS_Google_069,yolo_nano,heavy,0.5898640155792236,2,1.0
MLS_Google_076,yolo_nano,heavy,0.5794852375984192,27,0.25925925925925924
MLS_Google_078,yolo_nano,heavy,0.6480413675308228,2,0.5
MLS_Google_081,yolo_nano,heavy,0.5875858068466187,2,0.5
MLS_Google_091,yolo_nano,heavy,0.6260075569152832,16,0.1875
MLS_Google_105,yolo_nano,moderate,0.3658556938171386,2,1.0
MLS_Google_124,yolo_nano,heavy,0.4780972003936767,3,0.3333333333333333
MLS_Google_139,yolo_nano,moderate,0.3862512111663818,3,0.3333333333333333
MLS_Google_142,yolo_nano,heavy,0.6292226314544678,9,0.6666666666666666
MLS_Google_143,yolo_nano,heavy,0.7501550316810608,7,0.14285714285714285
MLS_Google_162,yolo_nano,heavy,0.4718167185783386,3,1.0
MLS_Google_163,yolo_nano,heavy,0.5750434398651123,2,0.5
MLS_Google_171,yolo_nano,heavy,0.5288149118423462,4,0.0
MLS_Google_200,yolo_nano,heavy,0.687649130821228,14,0.5
MLS_Google_201,yolo_nano,heavy,0.5845252871513367,3,0.3333333333333333
MLS_Google_203,yolo_nano,heavy,0.7716941833496094,1,0.0
MLS_Google_24,yolo_nano,heavy,0.5955681800842285,24,0.25
MLS_Google_253,yolo_nano,heavy,0.5428101420402527,32,0.0
MLS_Google_254,yolo_nano,moderate,0.3791278600692749,11,0.0
MLS_Google_267,yolo_nano,heavy,0.6278225183486938,13,0.15384615384615385
MLS_Google_271,yolo_nano,moderate,0.3945753574371338,5,0.8
MLS_Google_303,yolo_nano,heavy,0.5470808744430542,3,0.3333333333333333
MLS_Google_308,yolo_nano,clear,0.2466102242469787,1,0.0
MLS_Google_314,yolo_nano,heavy,0.4761298894882202,1,1.0
MLS_Google_322,yolo_nano,heavy,0.6552728414535522,1,0.0
MLS_Google_356,yolo_nano,heavy,0.7168594598770142,1,0.0
MLS_Google_387,yolo_nano,heavy,0.5394027233123779,23,0.13043478260869565
MLS_Google_392,yolo_nano,heavy,0.4602234959602356,4,0.0
MLS_Google_401,yolo_nano,heavy,0.5385679006576538,13,0.15384615384615385
MLS_Google_406,yolo_nano,heavy,0.5107343196868896,6,0.8333333333333334
MLS_Google_419,yolo_nano,heavy,0.5437583923339844,16,0.375
MLS_Google_443,yolo_nano,heavy,0.501545786857605,8,0.25
MLS_Google_468,yolo_nano,heavy,0.6197822093963623,16,0.0625
MLS_Google_489,yolo_nano,heavy,0.4354124069213867,1,0.0
MLS_Google_499,yolo_nano,heavy,0.5271798372268677,2,0.0
MLS_Google_516,yolo_nano,clear,0.184314489364624,6,0.3333333333333333
MLS_Google_573,yolo_nano,heavy,0.6832767724990845,2,0.0
MLS_Google_595,yolo_nano,moderate,0.3585619926452636,2,0.0
MLS_Google_596,yolo_nano,heavy,0.5898396968841553,4,0.0
MLS_Google_633,yolo_nano,light,0.2751450538635254,7,0.7142857142857143
MLS_Google_634,yolo_nano,heavy,0.5766552686691284,1,1.0
MLS_Google_637,yolo_nano,light,0.3132712244987488,2,0.0
MLS_Google_653,yolo_nano,heavy,0.6085987091064453,11,0.18181818181818182
MLS_Google_706,yolo_nano,heavy,0.579806923866272,13,0.38461538461538464
MSK_Baidu_036,yolo_nano,moderate,0.4114739298820495,4,0.0
MSK_Baidu_196,yolo_nano,light,0.3257952332496643,1,0.0
MSK_Bing_035,yolo_nano,heavy,0.5181528925895691,11,0.7272727272727273
MSK_Bing_04,yolo_nano,heavy,0.6193749308586121,11,0.2727272727272727
MSK_Bing_044,yolo_nano,heavy,0.5930109024047852,22,0.36363636363636365
MSK_Bing_045,yolo_nano,moderate,0.3609033226966858,1,0.0
MSK_Bing_047,yolo_nano,heavy,0.6527013778686523,6,0.6666666666666666
MSK_Bing_098,yolo_nano,heavy,0.5740190744400024,2,0.5
MSK_Bing_100,yolo_nano,clear,0.157948613166809,7,0.42857142857142855
MSK_Bing_104,yolo_nano,light,0.2793697118759155,3,0.3333333333333333
MSK_Bing_119,yolo_nano,heavy,0.4961708188056946,1,1.0
MSK_Bing_120,yolo_nano,light,0.2696825861930847,17,0.17647058823529413
MSK_Bing_128,yolo_nano,heavy,0.6112034320831299,11,0.5454545454545454
MSK_Bing_136,yolo_nano,heavy,0.5807821750640869,9,0.3333333333333333
MSK_Bing_160,yolo_nano,clear,0.1419925093650818,2,0.0
MSK_Bing_168,yolo_nano,heavy,0.5836924314498901,17,0.9411764705882353
MSK_Bing_191,yolo_nano,moderate,0.379787802696228,4,0.5
MSK_Bing_212,yolo_nano,heavy,0.5010011792182922,13,0.6923076923076923
MSK_Bing_227,yolo_nano,light,0.2556756138801574,2,0.0
MSK_Bing_231,yolo_nano,moderate,0.4151210784912109,8,1.0
MSK_Bing_255,yolo_nano,clear,0.2459301948547363,2,0.0
MSK_Bing_267,yolo_nano,heavy,0.5409689545631409,2,0.5
MSK_Bing_293,yolo_nano,heavy,0.5055065155029297,17,0.11764705882352941
MSK_Bing_305,yolo_nano,moderate,0.4209387302398681,15,0.7333333333333333
MSK_Bing_314,yolo_nano,clear,0.1973421573638916,8,0.125
MSK_Bing_321,yolo_nano,clear,0.2040280699729919,1,0.0
MSK_Bing_327,yolo_nano,moderate,0.410011887550354,1,0.0
MSK_Bing_338,yolo_nano,heavy,0.6280885338783264,3,0.6666666666666666
MSK_Bing_352,yolo_nano,clear,0.1853293180465698,15,0.4666666666666667
MSK_Bing_384,yolo_nano,moderate,0.401641845703125,5,0.0
MSK_Bing_422,yolo_nano,heavy,0.6415743827819824,4,0.5
MSK_Bing_423,yolo_nano,heavy,0.8113783597946167,1,1.0
MSK_Bing_442,yolo_nano,heavy,0.6411420106887817,2,1.0
MSK_Bing_445,yolo_nano,heavy,0.6328545808792114,14,0.07142857142857142
MSK_Bing_556,yolo_nano,light,0.2799436450004577,8,0.375
MSK_Bing_610,yolo_nano,moderate,0.3627937436103821,25,0.04
MSK_Bing_612,yolo_nano,heavy,0.500734806060791,23,0.0
MSK_Bing_616,yolo_nano,heavy,0.497227668762207,2,1.0
NW_Bing_142,yolo_nano,light,0.3021518588066101,3,0.3333333333333333
NW_Bing_407,yolo_nano,light,0.2730880975723266,1,0.0
NW_Google_035,yolo_nano,heavy,0.5953515768051147,1,0.0
NW_Google_046,yolo_nano,heavy,0.7960264086723328,2,0.5
NW_Google_055,yolo_nano,heavy,0.6984153389930725,3,0.6666666666666666
NW_Google_061,yolo_nano,heavy,0.5656038522720337,16,0.125
NW_Google_110,yolo_nano,clear,0.243662416934967,2,0.5
NW_Google_117,yolo_nano,heavy,0.5390069484710693,1,1.0
NW_Google_125,yolo_nano,heavy,0.4640858769416809,11,0.0
NW_Google_136,yolo_nano,moderate,0.4150261878967285,9,0.7777777777777778
NW_Google_142,yolo_nano,heavy,0.443842351436615,1,1.0
NW_Google_198,yolo_nano,light,0.2715240716934204,2,0.0
NW_Google_204,yolo_nano,heavy,0.521167516708374,9,0.5555555555555556
NW_Google_219,yolo_nano,heavy,0.5756210088729858,3,1.0
NW_Google_221,yolo_nano,heavy,0.6319956183433533,1,1.0
NW_Google_224,yolo_nano,heavy,0.7639208436012268,2,1.0
NW_Google_242,yolo_nano,heavy,0.5575642585754395,1,0.0
NW_Google_247,yolo_nano,heavy,0.6168785095214844,6,0.3333333333333333
NW_Google_397,yolo_nano,heavy,0.5296896696090698,1,1.0
NW_Google_405,yolo_nano,heavy,0.5265693664550781,1,0.0
NW_Google_603,yolo_nano,heavy,0.4461113810539245,1,1.0
NW_Google_708,yolo_nano,heavy,0.4413850307464599,1,1.0
NW_Google_722,yolo_nano,heavy,0.5422253608703613,19,0.42105263157894735
NW_Google_734,yolo_nano,heavy,0.5454740524291992,5,0.0
NY_Baidu_073,yolo_nano,moderate,0.3542444109916687,15,0.0
NY_Baidu_1036,yolo_nano,heavy,0.4919148087501526,52,0.0
NY_Baidu_1051,yolo_nano,moderate,0.4137309193611145,1,1.0
NY_Baidu_112,yolo_nano,light,0.3335249423980713,9,0.6666666666666666
NY_Baidu_138,yolo_nano,light,0.2619140744209289,6,0.16666666666666666
NY_Baidu_253,yolo_nano,heavy,0.5824164152145386,33,0.2727272727272727
NY_Baidu_316,yolo_nano,heavy,0.459807813167572,10,0.6
NY_Baidu_383,yolo_nano,heavy,0.4889315366744995,3,0.0
NY_Baidu_486,yolo_nano,heavy,0.7377508282661438,20,0.0
NY_Baidu_505,yolo_nano,heavy,0.5689244270324707,1,1.0
NY_Baidu_538,yolo_nano,heavy,0.7668884992599487,7,0.0
NY_Baidu_558,yolo_nano,heavy,0.4348445534706116,24,0.2916666666666667
NY_Baidu_562,yolo_nano,heavy,0.5785411596298218,19,0.15789473684210525
NY_Baidu_594,yolo_nano,heavy,0.6363351941108704,6,0.6666666666666666
NY_Baidu_649,yolo_nano,heavy,0.453633964061737,8,0.125
NY_Baidu_653,yolo_nano,heavy,0.7907154560089111,8,0.125
NY_Baidu_657,yolo_nano,heavy,0.5170505046844482,3,0.0
NY_Baidu_700,yolo_nano,heavy,0.6037774085998535,9,0.5555555555555556
NY_Baidu_726,yolo_nano,heavy,0.4624887108802795,27,0.7407407407407407
NY_Baidu_828,yolo_nano,heavy,0.6821613311767578,28,0.0
NY_Bing_048,yolo_nano,heavy,0.612977147102356,8,0.125
NY_Bing_077,yolo_nano,heavy,0.5510654449462891,1,0.0
NY_Bing_110,yolo_nano,heavy,0.4540886878967285,3,0.3333333333333333
NY_Bing_129,yolo_nano,heavy,0.4991456270217895,60,0.3333333333333333
NY_Bing_192,yolo_nano,heavy,0.5519449710845947,2,0.0
NY_Bing_29,yolo_nano,light,0.2661148905754089,4,0.5
NY_Bing_311,yolo_nano,heavy,0.533856987953186,2,0.0
NY_Bing_339,yolo_nano,heavy,0.6201992034912109,9,0.5555555555555556
NY_Bing_407,yolo_nano,clear,0.1884799599647522,7,0.5714285714285714
NY_Bing_444,yolo_nano,heavy,0.4941786527633667,2,0.0
NY_Google_023,yolo_nano,heavy,0.6206929683685303,4,0.25
NY_Google_027,yolo_nano,moderate,0.4100830554962158,6,0.3333333333333333
NY_Google_111,yolo_nano,heavy,0.5050678253173828,5,0.6
NY_Google_283,yolo_nano,heavy,0.534827470779419,3,0.0
NY_Google_450,yolo_nano,heavy,0.4463328123092651,27,0.4444444444444444
NZL_Bing_017,yolo_nano,heavy,0.527340292930603,9,0.4444444444444444
NZL_Bing_053,yolo_nano,light,0.2926252484321594,4,0.5
NZL_Bing_054,yolo_nano,heavy,0.5425496101379395,3,0.3333333333333333
NZL_Bing_157,yolo_nano,moderate,0.3474333882331848,1,1.0
NZL_Bing_230,yolo_nano,light,0.25617516040802,9,0.3333333333333333
NZL_Bing_359,yolo_nano,heavy,0.4741908311843872,2,0.5
NZL_Bing_617,yolo_nano,heavy,0.6313556432723999,5,0.0
NZL_Bing_707,yolo_nano,moderate,0.411708116531372,1,1.0
NZL_Google_003,yolo_nano,light,0.3344584107398987,6,0.5
NZL_Google_012,yolo_nano,heavy,0.5129932761192322,3,0.0
NZL_Google_032,yolo_nano,heavy,0.4936882853507995,3,1.0
NZL_Google_064,yolo_nano,heavy,0.5655817985534668,2,0.5
NZL_Google_121,yolo_nano,heavy,0.7499750256538391,1,0.0
NZL_Google_164,yolo_nano,heavy,0.5392048358917236,11,0.36363636363636365
NZL_Google_179,yolo_nano,moderate,0.4108099937438965,5,0.4
NZL_Google_196,yolo_nano,heavy,0.6577986478805542,3,1.0
NZL_Google_209,yolo_nano,light,0.3335919380187988,5,0.8
NZL_Google_240,yolo_nano,heavy,0.6009366512298584,1,1.0
NZL_Google_247,yolo_nano,heavy,0.5450609922409058,2,0.5
NZL_Google_275,yolo_nano,heavy,0.5243792533874512,1,1.0
NZL_Google_277,yolo_nano,heavy,0.5511057376861572,1,1.0
NZL_Google_280,yolo_nano,heavy,0.5768808126449585,11,0.09090909090909091
NZL_Google_294,yolo_nano,heavy,0.466927170753479,8,0.625
NZL_Google_327,yolo_nano,heavy,0.6253108978271484,11,0.36363636363636365
NZL_Google_357,yolo_nano,heavy,0.48003089427948,3,0.3333333333333333
NZL_Google_371,yolo_nano,heavy,0.686219334602356,4,1.0
NZL_Google_394,yolo_nano,heavy,0.7243970036506653,2,0.5
NZL_Google_416,yolo_nano,light,0.3376255631446838,2,0.0
NZL_Google_425,yolo_nano,heavy,0.6257818937301636,6,0.16666666666666666
NZL_Google_446,yolo_nano,heavy,0.67503422498703,1,1.0
NZL_Google_447,yolo_nano,heavy,0.6663089990615845,4,0.0
NZL_Google_458,yolo_nano,light,0.3176160454750061,4,0.5
NZL_Google_459,yolo_nano,heavy,0.432689905166626,2,0.0
NZL_Google_463,yolo_nano,heavy,0.6759806871414185,6,1.0
NZL_Google_464,yolo_nano,heavy,0.502261757850647,1,0.0
NZL_Google_473,yolo_nano,heavy,0.600562334060669,2,0.0
